step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
11,CASH_OUT,678081.82,C1202225735,0.0,0.0,C1546524717,1161812.83,2069071.48,0,0
189,CASH_IN,61979.99,C78612197,2286146.56,2348126.55,C109345079,399118.03,337138.04,0,0
253,PAYMENT,19580.88,C2124386387,15043.0,0.0,M482138761,0.0,0.0,0,0
234,CASH_IN,251791.17,C960645596,4185933.05,4437724.22,C1114893474,1997115.38,1745324.21,0,0
396,CASH_OUT,122963.88,C1511450903,53006.0,0.0,C1633136476,8629288.29,8752252.17,0,0
307,CASH_OUT,199970.64,C1554768389,0.0,0.0,C393874483,979402.3,838655.78,0,0
138,CASH_OUT,78747.75,C1930055565,275857.0,197109.25,C938481673,29434.77,108182.52,0,0
204,TRANSFER,281805.43,C2044124248,0.0,0.0,C806679192,771050.95,1007013.83,0,0
301,CASH_OUT,327745.23,C2070042656,0.0,0.0,C1942023602,1215571.73,1543316.96,0,0
228,TRANSFER,1145511.46,C464414617,862.0,0.0,C1911126894,0.0,1145511.46,0,0
24,PAYMENT,5247.71,C67993477,50863.0,45615.29,M671694586,0.0,0.0,0,0
164,PAYMENT,26770.71,C1519564813,116392.0,89621.29,M2032404557,0.0,0.0,0,0
179,CASH_IN,386201.22,C1700531002,76749.0,462950.22,C1661690492,160118.4,0.0,0,0
398,CASH_IN,264992.13,C2108970508,1556565.38,1821557.51,C2051621723,763642.8,498650.67,0,0
178,CASH_IN,137039.08,C1184587269,609835.96,746875.04,C982361836,1035713.4,898674.32,0,0
94,CASH_OUT,6017.96,C1933715353,592.0,0.0,C515494787,0.0,6017.96,0,0
189,PAYMENT,6737.01,C1086362428,183207.97,176470.96,M62556926,0.0,0.0,0,0
9,CASH_OUT,29612.45,C1096883685,53132.0,23519.55,C570588770,0.0,29612.45,0,0
346,PAYMENT,431.58,C2143705895,169373.75,168942.18,M510214951,0.0,0.0,0,0
377,PAYMENT,20738.42,C1672808770,39736.35,18997.93,M1902260238,0.0,0.0,0,0
44,PAYMENT,12395.61,C183938973,155974.0,143578.39,M1627434275,0.0,0.0,0,0
307,CASH_OUT,291777.03,C1292416732,0.0,0.0,C1852875414,814410.95,1106187.98,0,0
303,CASH_OUT,325138.03,C1588427446,0.0,0.0,C560564308,1167730.72,1492868.75,0,0
397,PAYMENT,4236.81,C1226344527,0.0,0.0,M644905679,0.0,0.0,0,0
400,CASH_OUT,189735.82,C1716264049,49504.0,0.0,C1148932078,0.0,189735.82,0,0
182,TRANSFER,718591.94,C464031405,27976.0,0.0,C1310714383,420153.84,1138745.78,0,0
372,CASH_IN,328595.36,C838401734,3130136.92,3458732.28,C1069411407,425753.1,97157.75,0,0
131,CASH_OUT,231695.58,C1301932819,52516.0,0.0,C297848570,384070.21,615765.78,0,0
514,CASH_IN,33683.86,C629820018,19828625.85,19862309.71,C419694394,128427.65,94743.79,0,0
280,PAYMENT,3000.39,C997823098,182.0,0.0,M1087929974,0.0,0.0,0,0
230,CASH_OUT,201301.58,C240434435,20350.0,0.0,C1107228492,4691197.24,4988227.31,0,0
355,TRANSFER,887552.94,C217756461,153732.17,0.0,C920829349,1155172.89,2042725.84,0,0
661,PAYMENT,35046.03,C1239006567,0.0,0.0,M1924436279,0.0,0.0,0,0
490,TRANSFER,844059.52,C656429992,20990.0,0.0,C535950178,19831.22,863890.74,0,0
286,TRANSFER,112445.81,C1418760965,26297.0,0.0,C1255489310,976108.55,1088554.36,0,0
259,CASH_OUT,203748.12,C671977316,44190.0,0.0,C1337925661,10966764.99,11170513.11,0,0
235,PAYMENT,16675.66,C917054430,411347.0,394671.34,M2011967985,0.0,0.0,0,0
181,CASH_IN,94261.92,C1924360335,1941356.41,2035618.33,C1959320460,358734.65,264472.73,0,0
153,PAYMENT,8356.25,C412212619,0.0,0.0,M482024245,0.0,0.0,0,0
321,TRANSFER,163669.07,C1991480680,0.0,0.0,C127224158,11321248.24,11484917.32,0,0
406,TRANSFER,1674482.81,C713123333,0.0,0.0,C2033221925,5716928.7,7391411.51,0,0
230,CASH_OUT,91149.19,C1333964304,0.0,0.0,C453129216,259316.81,350466.0,0,0
40,PAYMENT,13710.4,C1600043443,144646.76,130936.36,M1880942860,0.0,0.0,0,0
185,PAYMENT,17344.11,C1664615374,11333.0,0.0,M932900528,0.0,0.0,0,0
308,CASH_OUT,5621.38,C1922365397,0.0,0.0,C308220381,185322.09,190943.47,0,0
252,CASH_OUT,35879.03,C1145312737,0.0,0.0,C1994401177,105039.74,140918.77,0,0
307,TRANSFER,1643414.95,C1978418126,0.0,0.0,C1064064334,2277865.54,4246941.15,0,0
230,CASH_IN,124413.46,C1721731604,8128.0,132541.46,C1557610760,499.17,0.0,0,0
204,PAYMENT,19801.12,C1514759880,10849.0,0.0,M670817800,0.0,0.0,0,0
326,TRANSFER,190192.89,C1809381555,0.0,0.0,C1630865776,567373.99,757566.87,0,0
133,PAYMENT,5703.01,C1979485623,24054.0,18350.99,M739482327,0.0,0.0,0,0
226,CASH_OUT,36708.02,C504230573,0.0,0.0,C823969432,514915.65,551623.66,0,0
251,CASH_OUT,333474.74,C1425809370,55117.0,0.0,C701143890,2888866.95,3222341.68,0,0
375,PAYMENT,11975.7,C1457357528,0.0,0.0,M914119207,0.0,0.0,0,0
34,CASH_IN,121001.97,C1094195439,11609.0,132610.97,C1489462716,0.0,0.0,0,0
180,PAYMENT,8031.62,C1429887430,598407.91,590376.29,M1146446537,0.0,0.0,0,0
130,CASH_IN,199989.69,C16068117,15327042.28,15527031.97,C1207101955,553366.71,552054.02,0,0
305,CASH_OUT,228703.24,C393913934,14753.0,0.0,C441348284,0.0,228703.24,0,0
380,CASH_IN,50841.86,C2022485926,136449.0,187290.86,C392449735,445858.46,395016.6,0,0
353,CASH_OUT,28162.74,C1715269194,0.0,0.0,C1626605419,235706.52,263869.26,0,0
20,CASH_OUT,223130.41,C1702697009,0.0,0.0,C1272177098,280177.54,503307.95,0,0
333,PAYMENT,7779.8,C792315203,27531.0,19751.2,M1935325755,0.0,0.0,0,0
301,CASH_OUT,39462.98,C2141277382,1191850.34,1152387.36,C1137517092,3733303.77,3772766.75,0,0
300,CASH_IN,353288.34,C1970273444,15863.0,369151.34,C736616553,337902.78,0.0,0,0
397,TRANSFER,476448.82,C506706865,0.0,0.0,C96440651,22043968.27,22520417.09,0,0
283,CASH_IN,51648.94,C1496069505,2723308.55,2774957.49,C1907006286,337872.1,286223.16,0,0
371,CASH_OUT,244858.58,C1716449100,30915.0,0.0,C32823237,842859.92,1087718.5,0,0
351,PAYMENT,14648.6,C867486546,129082.14,114433.54,M1481300317,0.0,0.0,0,0
229,CASH_OUT,154156.93,C1537415762,0.0,0.0,C1422643114,2311527.27,2465684.2,0,0
396,TRANSFER,196572.15,C1508244974,0.0,0.0,C728258269,486128.29,682700.44,0,0
333,CASH_IN,269514.32,C1340767600,18807042.22,19076556.55,C1053465140,343359.28,73844.96,0,0
596,PAYMENT,4829.97,C1502038980,0.0,0.0,M1047503654,0.0,0.0,0,0
251,CASH_OUT,60564.12,C1176619939,14605.0,0.0,C19568116,6961923.8,7022487.92,0,0
356,CASH_OUT,254319.12,C1906418675,0.0,0.0,C1211076254,995831.05,1250150.17,0,0
239,TRANSFER,474238.28,C448901628,468.0,0.0,C104059850,99553.32,573791.6,0,0
402,CASH_IN,394342.06,C1430416598,1098.0,395440.06,C833604140,0.0,0.0,0,0
284,PAYMENT,12779.14,C1356936413,64459.67,51680.54,M1214638715,0.0,0.0,0,0
280,PAYMENT,5635.89,C511429193,0.0,0.0,M76453366,0.0,0.0,0,0
256,CASH_OUT,164915.78,C2088929693,64996.0,0.0,C1339028964,0.0,164915.78,0,0
137,CASH_OUT,49798.26,C1159652969,0.0,0.0,C821342751,734806.53,784604.79,0,0
323,PAYMENT,27977.95,C982039877,42250.63,14272.68,M1744973062,0.0,0.0,0,0
687,PAYMENT,20217.37,C869286158,58819.0,38601.63,M1494600702,0.0,0.0,0,0
45,CASH_IN,66091.86,C367027139,148371.62,214463.48,C64427764,891615.27,825523.41,0,0
286,CASH_OUT,118048.87,C1293176765,0.0,0.0,C960374973,2396000.08,2514048.95,0,0
254,CASH_OUT,132435.98,C1969541424,11129.0,0.0,C684602703,3726305.45,3858741.42,0,0
133,CASH_OUT,47211.6,C634264045,29849.0,0.0,C957956212,193062.3,240273.9,0,0
395,PAYMENT,21819.44,C1539098262,0.0,0.0,M515056645,0.0,0.0,0,0
335,PAYMENT,2514.55,C1615990877,23102.0,20587.45,M1676271560,0.0,0.0,0,0
119,PAYMENT,16849.4,C1489902321,0.0,0.0,M1864934606,0.0,0.0,0,0
349,TRANSFER,1073919.53,C226023808,41808.0,0.0,C181586608,22147.67,1096067.21,0,0
156,TRANSFER,202878.68,C2033263671,0.0,0.0,C934587476,803831.32,1006710.0,0,0
183,CASH_OUT,301716.98,C2103168396,54996.0,0.0,C1330580056,616222.39,917939.37,0,0
372,CASH_OUT,34515.08,C1999884490,21165.0,0.0,C450153314,4205191.49,4239706.57,0,0
350,CASH_IN,208096.5,C421275174,2711811.76,2919908.26,C1894449805,898188.99,690092.49,0,0
355,TRANSFER,612691.09,C629780804,0.0,0.0,C1449802814,6846189.28,7522866.35,0,0
282,CASH_OUT,250123.15,C508575626,41272.35,0.0,C1364797124,429602.34,679725.5,0,0
21,PAYMENT,14205.02,C595487631,63826.0,49620.98,M1080735407,0.0,0.0,0,0
371,TRANSFER,329105.77,C1111101507,0.0,0.0,C291513949,13269678.64,13598784.41,0,0
236,CASH_OUT,261705.23,C623283786,0.0,0.0,C1781998533,570759.0,832464.22,0,0
18,PAYMENT,3992.07,C1450015594,95435.09,91443.02,M475610606,0.0,0.0,0,0
395,PAYMENT,43548.56,C453122704,257818.74,214270.18,M1811760783,0.0,0.0,0,0
153,PAYMENT,14340.96,C1069024556,22049.04,7708.09,M1874629218,0.0,0.0,0,0
329,CASH_IN,298676.76,C1731375386,3652555.37,3951232.13,C1093170256,3434744.72,3136067.96,0,0
159,CASH_OUT,239356.5,C1102232889,0.0,0.0,C1778404446,9013533.85,9252890.34,0,0
358,PAYMENT,20019.79,C111940991,112487.7,92467.91,M1023701211,0.0,0.0,0,0
236,TRANSFER,74026.75,C2101982614,20469.35,0.0,C2103072632,1965035.05,2039061.8,0,0
349,CASH_OUT,552827.86,C1863112316,0.0,0.0,C893514805,698485.74,1251313.6,0,0
283,CASH_OUT,33272.35,C223706353,0.0,0.0,C1947559891,1130171.82,1163444.18,0,0
205,CASH_IN,305678.65,C61251108,9976905.18,10282583.83,C1093004436,5444084.59,5138405.94,0,0
214,CASH_IN,58462.56,C400120414,23879380.57,23937843.13,C1531689751,5023134.47,4964671.92,0,0
42,CASH_OUT,286912.6,C1142751431,0.0,0.0,C1665824065,805055.53,1091968.13,0,0
40,CASH_OUT,90659.64,C1900098630,0.0,0.0,C262732974,6083527.19,6174186.83,0,0
16,PAYMENT,16782.1,C1110429461,0.0,0.0,M2033159835,0.0,0.0,0,0
362,PAYMENT,3938.54,C525966670,49575.0,45636.46,M1605285061,0.0,0.0,0,0
309,PAYMENT,29605.44,C1976834896,494.0,0.0,M892100702,0.0,0.0,0,0
299,CASH_OUT,311155.8,C1600995265,0.0,0.0,C1918482171,318989.59,630145.4,0,0
350,CASH_IN,250614.94,C1211225235,1575.0,252189.94,C1689920120,3643725.67,3393110.74,0,0
376,CASH_OUT,71180.73,C1043072542,0.0,0.0,C115452816,6809690.72,6880871.45,0,0
330,CASH_OUT,64546.86,C520824159,0.0,0.0,C1635631463,1440047.45,1504594.3,0,0
548,PAYMENT,113706.37,C737614996,0.0,0.0,M620198696,0.0,0.0,0,0
40,PAYMENT,3833.61,C2027859021,10160.84,6327.22,M280981876,0.0,0.0,0,0
130,CASH_OUT,245113.56,C1310661632,179.0,0.0,C436205706,0.0,245113.56,0,0
43,CASH_OUT,15458.95,C1134491681,13644.0,0.0,C1412568115,2854901.39,2870360.34,0,0
301,PAYMENT,12585.76,C1858702281,0.0,0.0,M288887248,0.0,0.0,0,0
212,TRANSFER,73781.58,C676345335,0.0,0.0,C967094634,1191660.57,1265442.16,0,0
40,CASH_IN,241752.78,C771645850,29200.0,270952.78,C590939128,496884.52,255131.74,0,0
397,PAYMENT,8695.68,C938200876,0.0,0.0,M771281136,0.0,0.0,0,0
44,CASH_IN,104305.88,C1372083677,480586.41,584892.29,C537528924,646070.23,541764.35,0,0
20,TRANSFER,1040864.89,C293029358,0.0,0.0,C1179669545,4001639.6,5042504.49,0,0
217,PAYMENT,4356.14,C2111559538,153.0,0.0,M1721605192,0.0,0.0,0,0
235,CASH_IN,199649.51,C1960260103,1052218.57,1251868.08,C788751652,5870382.85,5670733.34,0,0
130,CASH_OUT,285657.21,C1519068298,9054.0,0.0,C371493653,2817213.65,3102870.86,0,0
279,CASH_OUT,168640.48,C1130147290,0.0,0.0,C1866012513,218223.85,386864.34,0,0
250,TRANSFER,534897.49,C1295968805,0.0,0.0,C1885384882,1226087.78,1760985.28,0,0
209,PAYMENT,2879.64,C285541655,480.0,0.0,M194902618,0.0,0.0,0,0
35,PAYMENT,13480.43,C1557934500,0.0,0.0,M59863418,0.0,0.0,0,0
179,PAYMENT,10160.26,C1804317016,4294.0,0.0,M1074567998,0.0,0.0,0,0
588,CASH_IN,200894.37,C1126434686,259987.23,460881.6,C242147475,2493897.97,2293003.6,0,0
155,CASH_OUT,64618.32,C75494153,10642.0,0.0,C326234826,411880.66,476498.98,0,0
12,CASH_OUT,84288.52,C1991712949,0.0,0.0,C426416592,9807773.04,9892061.55,0,0
155,CASH_IN,149715.73,C634209629,57579.0,207294.73,C711905611,94217.7,0.0,0,0
180,CASH_OUT,196330.9,C1873628869,0.0,0.0,C487378519,1783176.96,1979507.86,0,0
228,CASH_IN,287114.46,C71468858,16059.0,303173.46,C701712399,1659211.99,1372097.53,0,0
119,PAYMENT,1202.59,C134088615,33997.0,32794.41,M376116526,0.0,0.0,0,0
257,PAYMENT,12929.0,C2098531130,99520.0,86591.0,M1014605007,0.0,0.0,0,0
93,PAYMENT,1407.36,C669648621,0.0,0.0,M798678962,0.0,0.0,0,0
33,PAYMENT,6125.25,C1859314407,0.0,0.0,M616414290,0.0,0.0,0,0
312,CASH_OUT,115930.93,C1023256444,0.0,0.0,C1504219156,1347543.54,1463474.47,0,0
202,CASH_OUT,752667.44,C771736689,0.0,0.0,C399650634,754808.95,1507476.39,0,0
187,CASH_OUT,346080.9,C1551865704,20007.0,0.0,C2059204803,2512475.29,2858556.19,0,0
211,PAYMENT,14343.8,C35114407,27151.73,12807.93,M1090657021,0.0,0.0,0,0
253,TRANSFER,162438.74,C1941592404,40393.66,0.0,C1235242393,3635522.73,3797961.47,0,0
38,PAYMENT,10441.79,C1537398341,10371.0,0.0,M772802887,0.0,0.0,0,0
187,PAYMENT,6063.8,C1441345502,35097.96,29034.16,M493927118,0.0,0.0,0,0
16,PAYMENT,9727.98,C428424497,297180.3,287452.32,M1569557385,0.0,0.0,0,0
260,CASH_IN,132764.85,C505336673,5817.0,138581.85,C1980728698,66460.43,0.0,0,0
10,PAYMENT,20442.55,C2073768556,124246.36,103803.81,M1913455150,0.0,0.0,0,0
280,CASH_OUT,98133.16,C411754067,0.0,0.0,C983456381,1004837.88,1102971.04,0,0
371,CASH_IN,307409.83,C673889090,1013140.73,1320550.56,C1268722431,778936.85,471527.02,0,0
37,CASH_IN,120685.53,C1506356052,7981648.08,8102333.6,C533895738,1045893.07,925207.54,0,0
305,PAYMENT,18222.47,C851264593,423667.92,405445.45,M337075643,0.0,0.0,0,0
402,CASH_OUT,621248.05,C370347310,0.0,0.0,C935885200,14182058.92,14803306.97,0,0
226,CASH_IN,98828.45,C820965706,4522684.96,4621513.41,C704586285,340572.14,241743.68,0,0
263,TRANSFER,461357.54,C477178460,0.0,0.0,C313863095,4027115.66,4488473.2,0,0
209,PAYMENT,6729.61,C2021577162,32305.0,25575.39,M699751494,0.0,0.0,0,0
400,CASH_IN,298081.75,C1003396871,21708.0,319789.75,C1572066229,0.0,0.0,0,0
683,CASH_IN,113787.36,C1246743266,1482880.31,1596667.67,C1168922694,193662.94,79875.58,0,0
15,CASH_OUT,167377.26,C1448713885,17762.0,0.0,C2088748221,0.0,167377.26,0,0
16,PAYMENT,7273.65,C93829772,0.0,0.0,M1582047432,0.0,0.0,0,0
308,TRANSFER,430736.85,C2046951379,89909.07,0.0,C1855182552,2033922.96,2464659.81,0,0
20,DEBIT,1959.67,C1289881734,0.0,0.0,C2005682304,71658.46,73618.13,0,0
379,PAYMENT,327.45,C566661377,56.0,0.0,M324353490,0.0,0.0,0,0
138,CASH_IN,149227.67,C826835702,32636.0,181863.67,C959693663,353146.33,203918.65,0,0
186,CASH_IN,356914.7,C1335539262,30625.0,387539.7,C116583601,44473.99,0.0,0,0
401,PAYMENT,3833.19,C1932703423,0.0,0.0,M1709120563,0.0,0.0,0,0
227,CASH_OUT,294881.36,C1229116143,0.0,0.0,C1613156271,920157.11,1215038.46,0,0
154,PAYMENT,5815.72,C2116926221,0.0,0.0,M660144263,0.0,0.0,0,0
397,CASH_OUT,235038.99,C565833216,0.0,0.0,C368045526,726079.76,961118.75,0,0
329,CASH_IN,147122.65,C1654827339,20391.0,167513.65,C1644842350,674370.08,527247.43,0,0
162,PAYMENT,2338.42,C1623130130,0.0,0.0,M1081889524,0.0,0.0,0,0
209,PAYMENT,27.85,C1767415413,23090.0,23062.15,M2130200228,0.0,0.0,0,0
331,CASH_IN,186428.83,C175335790,10823737.92,11010166.75,C983065348,11686657.28,11500228.45,0,0
253,CASH_IN,292117.72,C1939003073,18805.0,310922.72,C1429328004,0.0,0.0,0,0
16,CASH_IN,138465.91,C1871548026,7114191.93,7252657.84,C2075022321,254050.11,0.0,0,0
158,TRANSFER,464572.96,C779063390,16419.78,0.0,C1408855263,503199.0,967771.96,0,0
308,CASH_OUT,252891.25,C829631793,6613.0,0.0,C422296966,1483196.01,1736087.26,0,0
227,TRANSFER,1783693.58,C409852878,103198.7,0.0,C2019320105,2708608.88,4492302.46,0,0
182,CASH_OUT,16701.95,C1856807910,0.0,0.0,C562195832,3907419.55,3924121.5,0,0
235,PAYMENT,289.27,C1563464496,159217.78,158928.51,M386087362,0.0,0.0,0,0
330,CASH_IN,105867.55,C671908268,15210054.07,15315921.63,C316565040,2955020.53,2849152.97,0,0
18,PAYMENT,23761.47,C1384653212,10295.0,0.0,M730455373,0.0,0.0,0,0
12,PAYMENT,6022.51,C1592600383,0.0,0.0,M439746023,0.0,0.0,0,0
380,PAYMENT,13639.11,C482499291,0.0,0.0,M1271579746,0.0,0.0,0,0
184,CASH_OUT,132452.42,C1054306903,147.0,0.0,C273307903,68253.01,200705.43,0,0
208,PAYMENT,6310.27,C591696504,0.0,0.0,M120883838,0.0,0.0,0,0
399,CASH_OUT,133708.67,C1844578868,50725.0,0.0,C816531794,4711808.48,4845517.14,0,0
201,TRANSFER,6032.6,C105320642,0.0,0.0,C1020858880,92717.02,98749.62,0,0
259,PAYMENT,3616.41,C577819553,0.0,0.0,M576638488,0.0,0.0,0,0
133,CASH_OUT,552643.97,C343710160,427918.0,0.0,C1558306613,0.0,606575.52,0,0
399,CASH_IN,335091.53,C197233638,10696.0,345787.53,C924234174,369166.84,34075.3,0,0
280,PAYMENT,3177.62,C1527117327,10967.0,7789.38,M1869917310,0.0,0.0,0,0
162,CASH_OUT,302507.72,C131372844,0.0,0.0,C748387589,552317.23,854824.94,0,0
402,PAYMENT,11460.79,C1978032261,0.0,0.0,M2113667841,0.0,0.0,0,0
202,CASH_IN,190523.79,C484578508,10045122.26,10235646.05,C1408203544,256126.58,65602.79,0,0
382,PAYMENT,5067.08,C701767282,7462.0,2394.92,M617201720,0.0,0.0,0,0
490,CASH_OUT,298442.87,C129791522,982.0,0.0,C1884456054,270678.33,569121.2,0,0
182,CASH_IN,345966.97,C1082438234,147596.0,493562.97,C2014337711,378222.25,32255.28,0,0
216,TRANSFER,2587626.63,C375302747,18832.0,0.0,C259764192,2699019.73,5286646.37,0,0
381,CASH_OUT,76918.49,C206484108,9774.0,0.0,C788386999,17457.53,94376.02,0,0
179,CASH_OUT,238485.25,C497034684,11007.0,0.0,C31622112,0.0,238485.25,0,0
379,PAYMENT,17609.63,C1084389810,14746.0,0.0,M1785655332,0.0,0.0,0,0
234,TRANSFER,131284.24,C380381735,0.0,0.0,C1973979409,2431939.62,2563223.87,0,0
302,CASH_IN,137025.12,C1080219192,15316188.22,15453213.34,C77851801,922595.28,785570.16,0,0
330,CASH_OUT,49905.55,C2102222680,0.0,0.0,C1860521160,572294.96,622200.5,0,0
587,PAYMENT,6395.84,C400255757,108093.0,101697.16,M428866817,0.0,0.0,0,0
285,PAYMENT,31261.94,C792945483,0.0,0.0,M1495789567,0.0,0.0,0,0
206,CASH_IN,27644.52,C877408307,3554.0,31198.52,C1256683141,1365030.35,1337385.83,0,0
177,PAYMENT,4315.57,C723778608,635.0,0.0,M864773889,0.0,0.0,0,0
323,CASH_OUT,441381.7,C1023937105,26963.0,0.0,C1168001984,96233.29,537614.99,0,0
130,CASH_OUT,4313.71,C2116562236,0.0,0.0,C2126675365,291858.89,296172.6,0,0
330,PAYMENT,4253.77,C1026125615,0.0,0.0,M1074569602,0.0,0.0,0,0
205,TRANSFER,823759.05,C2116565717,3803.0,0.0,C991710719,22605.51,846364.56,0,0
354,CASH_OUT,103276.75,C1142257556,0.0,0.0,C1707989561,234454.84,440899.79,0,0
163,CASH_IN,282521.16,C966815596,6630968.78,6913489.94,C986461973,541169.99,258648.83,0,0
226,CASH_OUT,378437.24,C974820797,14898.0,0.0,C169972918,439561.34,817998.58,0,0
404,CASH_OUT,197956.7,C1450774052,3070.0,0.0,C33869442,3431510.54,3629467.24,0,0
256,CASH_OUT,236173.7,C1683593923,250.0,0.0,C546783077,8716460.97,8952634.68,0,0
177,CASH_OUT,150412.8,C996772797,0.0,0.0,C406131909,343951.44,478439.75,0,0
328,CASH_IN,148417.59,C226389357,10150175.38,10298592.96,C11749526,1832746.38,1684328.79,0,0
279,TRANSFER,117615.34,C71114357,50846.14,0.0,C186957658,195386.55,313001.89,0,0
393,CASH_OUT,249006.73,C1547224494,52180.0,0.0,C1315040251,0.0,249006.73,0,0
355,PAYMENT,14290.97,C52355477,10895.0,0.0,M113789034,0.0,0.0,0,0
260,CASH_IN,406583.16,C619782833,3909034.34,4315617.51,C663386110,757789.64,351206.48,0,0
226,TRANSFER,4039382.95,C2131254829,43979.0,0.0,C2021067197,60742.37,4100125.32,0,0
544,CASH_OUT,59545.02,C2043940526,818684.0,759138.98,C1392171156,0.0,59545.02,0,0
548,CASH_OUT,555315.39,C322017806,0.0,0.0,C1632332809,1285062.93,1840378.32,0,0
13,CASH_OUT,108605.92,C182953202,96.0,0.0,C1833549064,60233.28,195448.57,0,0
402,CASH_OUT,217039.84,C1261917362,16924.0,0.0,C1166837308,34187.82,251227.66,0,0
231,PAYMENT,45938.61,C1320042260,0.0,0.0,M1872199098,0.0,0.0,0,0
250,PAYMENT,6245.82,C2135560446,145475.0,139229.18,M936084834,0.0,0.0,0,0
157,CASH_IN,271426.05,C1762846671,20115.0,291541.05,C60942339,56752.98,0.0,0,0
188,CASH_OUT,197006.22,C306107394,77581.51,0.0,C1494844758,253775.26,450781.48,0,0
137,TRANSFER,734869.59,C694292890,301754.89,0.0,C509460928,2065862.62,2800732.21,0,0
186,CASH_IN,250821.88,C1952367401,15474.0,266295.88,C1459295971,1948388.51,1697566.63,0,0
231,CASH_IN,129783.61,C1742607463,7980820.38,8110603.99,C1663207814,2665347.57,2535563.97,0,0
230,CASH_IN,200388.58,C158687537,1112445.26,1312833.84,C1959862190,2199261.08,1998872.5,0,0
134,PAYMENT,2867.32,C1295902971,65921.05,63053.74,M2120014702,0.0,0.0,0,0
544,CASH_OUT,409936.8,C1606289125,0.0,0.0,C707696424,2307361.05,2717297.85,0,0
41,TRANSFER,162469.17,C1432705673,15965.0,0.0,C1653838204,0.0,162469.17,0,0
371,CASH_OUT,114995.87,C1857043408,0.0,0.0,C1675819492,234585.36,349581.24,0,0
259,PAYMENT,11043.87,C1909601228,461248.37,450204.5,M1237055523,0.0,0.0,0,0
394,PAYMENT,16623.43,C1205151434,0.0,0.0,M562056890,0.0,0.0,0,0
94,PAYMENT,3324.52,C1565266130,0.0,0.0,M2093522375,0.0,0.0,0,0
332,CASH_OUT,152453.56,C28298871,438439.21,285985.66,C1945674140,702108.35,854561.91,0,0
14,CASH_OUT,22600.22,C1494222979,0.0,0.0,C1264654994,102804.79,86531.51,0,0
393,PAYMENT,42181.22,C194576929,0.0,0.0,M2128658467,0.0,0.0,0,0
159,CASH_OUT,148603.81,C1150654171,0.0,0.0,C1766450497,5991159.47,6139763.28,0,0
140,CASH_OUT,123795.81,C1622915747,0.0,0.0,C1948756721,381765.85,376722.66,0,0
182,CASH_IN,145735.85,C1238331691,10270.0,156005.85,C1585300887,0.0,0.0,0,0
36,TRANSFER,357525.44,C1617705429,221178.0,0.0,C1395400898,194211.47,551736.9,0,0
42,CASH_OUT,204211.34,C822749344,237888.0,33676.66,C1335497107,311502.55,515713.89,0,0
35,PAYMENT,38726.71,C379326226,429190.0,390463.3,M307628288,0.0,0.0,0,0
213,CASH_IN,78275.16,C248039222,3128526.5,3206801.66,C1817199990,613636.11,535360.96,0,0
205,PAYMENT,13251.73,C1327413313,68596.17,55344.45,M1381941264,0.0,0.0,0,0
404,CASH_OUT,36093.69,C1103794335,6631.0,0.0,C1452209265,6517802.28,6553895.97,0,0
164,PAYMENT,4697.42,C88998072,0.0,0.0,M1338029378,0.0,0.0,0,0
252,PAYMENT,1624.98,C936201610,0.0,0.0,M569009777,0.0,0.0,0,0
283,CASH_OUT,354500.9,C1780993000,0.0,0.0,C1082457863,426365.86,780866.76,0,0
129,PAYMENT,5416.34,C1165685954,16915.0,11498.66,M1828367435,0.0,0.0,0,0
354,PAYMENT,6840.75,C968486434,0.0,0.0,M31723830,0.0,0.0,0,0
235,CASH_OUT,364150.54,C813006883,14211.0,0.0,C1824650401,796031.34,1160181.88,0,0
277,CASH_OUT,128704.74,C396231049,0.0,0.0,C319010261,576527.75,705232.49,0,0
328,CASH_IN,25520.92,C720851610,3339359.78,3364880.7,C1568792023,3227357.3,3330654.78,0,0
279,CASH_OUT,159782.03,C989826524,4138.0,0.0,C555919971,37642.71,197424.74,0,0
228,CASH_IN,13120.65,C1813841698,5982037.67,5995158.32,C1395883015,67057.4,53936.75,0,0
548,CASH_OUT,10066.73,C1605556588,13706.0,3639.27,C721215918,2398340.9,2408407.63,0,0
213,PAYMENT,2908.72,C1166176298,0.0,0.0,M1859954429,0.0,0.0,0,0
253,CASH_OUT,228946.08,C494800616,0.0,0.0,C1071145237,3593710.59,3822656.67,0,0
259,CASH_OUT,87451.76,C1007885420,3077.0,0.0,C1360022498,0.0,87451.76,0,0
299,CASH_IN,118415.38,C931650956,52007.0,170422.38,C238208167,0.0,0.0,0,0
156,CASH_OUT,263087.19,C1853775533,271492.66,8405.47,C1875583711,3350115.15,3613202.34,0,0
228,PAYMENT,32951.18,C670073061,149356.0,116404.82,M41936542,0.0,0.0,0,0
141,CASH_OUT,185542.43,C400286928,119.0,0.0,C1210450836,673552.23,859094.65,0,0
303,CASH_OUT,263788.47,C88004928,9203.0,0.0,C911197523,590107.71,853896.18,0,0
305,CASH_IN,20130.33,C821641214,40121.0,60251.33,C2076844101,87956.98,67826.65,0,0
21,DEBIT,5688.8,C1777335786,381455.0,375766.2,C665176574,183081.62,188770.42,0,0
377,CASH_OUT,91363.92,C267524934,455692.0,364328.08,C1158923208,31273288.33,31364652.25,0,0
